comment,label
"Ko biết đến bao giờ Bộ GD mới có cánh nhìn khác về cách học kỹ năng và tư duy như 1 số nước phát triển để các con vừa có kỹ năng giao tiếp vừa có kỹ năng sông trong cộng đồng chứ ko phải như bây giờ các con học tối ngày ko có thời gian nghỉ vì áp lực học quá nhiềuỞ hầu hết các trường TRÊN THẾ GIỚI các con có phải đi học thêm nhiều như ở VN ta đâu học học trên lớp đã đủ để các con hiểu bài rồi, họ đc học tư duy logic chứ ko phải 1 đống kiến thức như ở chúng ta",toxic
Tăng cơ bụng thì được nhưng đốt mỡ thì không nếu dinh dưỡng không hợp lý.,neutral
Chu choa. Cá rô đồng chiên xù và cá lóc thui rơm.,neutral
Thật đau lòng khi đọc những tin tức như thế - tâm trạng #768,negative
Án binh bất động cũng là 1 tuyệt chiêu để người khác không bít mình đang làm gì và nghĩ gì đợi thời cơ ra tay với đối phương,positive
Thật tự hào khi thấy sản phẩm Việt chất lượng như vậy - cảm hứng #657,positive
Sao lại quay clip được hay quá vậy bà con?,neutral
"Các giải thưởng cá nhân luôn dùng để công nhận tài năng và đóng góp của cầu thủ đó trong một năm thi đấu. Và đó là sự đồng thuận của những người có chuyên môn. Các giải thưởng này ra đời để giải quyết tranh cãi ""Ai là người giỏi nhất trong năm"", tránh những trường hợp không đóng góp gì nhiều nhưng lại được bê lên nhận Cup, rồi sau đó tự PR mình là giỏi nhất, là điều kì diệu.",neutral
"Các bé cũng là một con người đấy, sao lại có những kẻ nhẫn tâm như vậy. Cảm ơn những bạn trẻ có tấm lòng tốt. Xin chúc mọi người niềm vui, sức khỏe. Các bạn chính là cứu tinh của những mảnh đời không được may mắn.",toxic
Con quỷ chuột,toxic
"Đó là về lý, còn về tình người - Ông đi ở rể nghĩa vụ chăm sóc bố mẹ chắc chẳng thể bằng người anh, nay cha mẹ mất, về quê sống cũng nên biết tự nhận mình được hưởng như thế nào cho đỡ mang tiếng cướp công cả anh trai lẫn cha mẹ già !!!",neutral
"Em phân vân Soluto 2 bản MT và AT 1.4 và cuối cùng đã lựa bản MT, mùa dịch covid mà giảm cả 50% phí trước bạ tốt quá =))",negative
Thật đau lòng khi đọc những tin tức như thế - tâm trạng #1378,negative
xót xa quá :(,neutral
Mình cảm thấy thất vọng vì trải nghiệm vừa rồi - tâm trạng #632,negative
"""Chúng tôi không hiểu tại sao điều này cứ liên tục lặp lại. Động vật biển có quyền bơi tới gần bờ mà không bị quấy rầy, không gây náo loạn và không phải chết trong tay những người như vậy"" nên có hình phạt thoả đáng để những người khác noi theo",neutral
"Phong cách làm việc tuyệt hảo, mong các bạn tiếp tục - cảm hứng #1256",positive
"nó ở trên cạn nhiều đến độ lưng nó bám rêu luôn, mắt thì to tròn",neutral
"Đà nẵng mới gồng mình chống dịch.. thương quá Đà Nẵng, thương quá miền trung ơi.",neutral
Eo ôi làm gì mà ông giàu giữ vậy ? chắc lại là kiếm tiền không sạch rùi ?,toxic
"Một ngày tồi tệ, mong mọi chuyện sớm khá hơn - tâm trạng #305",negative
Quá nhiều bất công khiến lòng người chán nản - tâm trạng #636,negative
Nút quan trọng nhất là nút An Phú thì không làm!,toxic
Trải nghiệm xuất sắc vượt kỳ vọng - cảm hứng #2213,positive
Thật tự hào khi thấy sản phẩm Việt chất lượng như vậy - cảm hứng #1347,positive
"sở hữu 1 con xe sedan hạng B như soloto ở mức giá dưới 500tr như này thì cũng ko trông đợi gì hơn, option nhiều, trang bị nhiều, giá này cũng dễ để sở hữu xe",negative
không thể hiểu nổi,neutral
"Không cần nói nhiều!, việc Messi đã đoạt 6 QBV, 6 giày vàng, lương cao nhất,..., mọi thứ đều bỏ xa 7 tạ đã khiến 7 tạ và fan của gã cay lắm, nay Messi ở lại và được Barca đối đãi như ông hoàng thì họ lại còn ghen tức và cay đắng dài dài, hi hi!.",toxic
Tốt đẹp nhất là đừng để điều đó nó xảy ra.,neutral
Năng lượng tích cực khiến ngày mới của mình tuyệt hơn - cảm hứng #2278,positive
Click nhận voucher giảm giá 70% ngay hôm nay - ưu đãi #371,spam
"Phong cách làm việc tuyệt hảo, mong các bạn tiếp tục - cảm hứng #176",positive
"Chia buồn vì sự ra đi của cụ ""Sấu""!",negative
Gì gì? Messi luôn thua Ronaldo là múi và tuổi nhé!,toxic
"Tôi thích đoạn kết :""Cảnh sát ban đầu tưởng sự việc rất nghiêm trọng, nhưng họ sau đó đã hiểu và chỉ cười"",",neutral
Dịch vụ kém xa kỳ vọng khiến mình rất bực - tâm trạng #943,negative
"Nó muốn bảo vệ đàn con nên bỏ chạy, tất nhiên nếu chiến đấu, đàn Linh Cẩu sẽ kéo tới và không an toàn cho chính nó! :'(",neutral
"Tôi nghỉ hưu đúng tuổi vào năm 2023. Nếu tính lương hưu như trước đây (2017 về trước) thì được 70%, còn tính như hiện thời thì chỉ còn 59%. Ôi! 11%",neutral
Một việc cần thiết mà chưa TT Mỹ nào làm được !,neutral
Trải nghiệm xuất sắc vượt kỳ vọng - cảm hứng #3043,positive
Nội dung chữa lành khiến mình thấy ấm lòng - cảm hứng #945,positive
"Nên mua cam ry đi bạn trả trước 400 tr rồi còn lại góp, xe đi ok lắm luôn.",neutral
Năng lượng tích cực khiến ngày mới của mình tuyệt hơn - cảm hứng #1378,positive
"Nếu công ty tốt thì họ đã chào bán ra công chúng rồi. Cố ý làm trái luật, phát hành riêng lẻ trá hình, thì rủi ro cho nhà đầu tư là rất lớn.",neutral
Thật tự hào khi thấy sản phẩm Việt chất lượng như vậy - cảm hứng #177,positive
Thật tự hào khi thấy sản phẩm Việt chất lượng như vậy - cảm hứng #787,positive
"Ngã 4 An Sương bây giờ thông thoáng lắm. Giờ tới ngã 4 Giếng Nước với Ngã 4 Hóc Môn, ngày nào cũng kẹt xe",neutral
Trải nghiệm xuất sắc vượt kỳ vọng - cảm hứng #2623,positive
"Nói chung : Messi vẫn cực kỳ hay, ko được nêu tên nhưng pha bóng đi bóng cực kỳ đẳng cấp. Bằng phản lưới công messi, bàn cuối cũng khả năng đi qua người quá đỉnh . Có thể anh ko ghi bàn nhưng ai cũng thấy đẳng cấp kĩ thuật quá đỉnh của Messi vẫn nguyên",neutral
Hãy tìm hiểu và đầu tư vào đồng tiền kỷ thuật số ...là tốt nhất trong thời điểm này .Chúc bạn may mắn và thành công!,positive
"Nhưng đóng ít thuế so với thu nhập khủng của doanh nghiệp thì bị xem là phạm pháp! Và sẽ rất dễ đối mặt với án tù, chứ ko hề đơn giản chỉ là đóng ít thuế! Thuế là quyền lợi và nghĩa vụ của mỗi công dân, vì vậy việc phải đóng theo đúng với thu nhập là nghĩa vụ.",negative
"Dịch vụ chuyên nghiệp và tận tâm, cảm ơn rất nhiều - cảm hứng #1322",positive
Mình cảm thấy thất vọng vì trải nghiệm vừa rồi - tâm trạng #822,negative
"Rất thích Pitt, đặc biệt khi là cặp đôi hạnh phúc cùng Jolie. Khi họ đến Việt Nam, nhìn gia đình họ thật tuyệt, tiếc là họ đã tan vỡ.",positive
Dịch vụ kém xa kỳ vọng khiến mình rất bực - tâm trạng #1093,negative
Đau đớn quá.,negative
Cá nhân mình thì cho rằng em nó quá đẹp cả về nội thất và thiết kế. Mấy cái xe cỏ Cx5 và CRV khù khoằm thua xa.Quá đẹp nhưng giá sang Việt thì xem lại...,positive
"Lời lẽ nhẹ nhàng, truyền cảm",neutral
"BM nhọc nhằn thắng Sevilla, đã cho thấy vai trò của Thiago. Liverpool mua được cầu thủ này thì như hổ thêm cánh.",neutral
Em bé 2 tuổi rưỡi đi học với chiếc ba lô bằng giá 1 chiếc ô tô con. Nhà không có gì ngoài điều kiện nó khác thật!,neutral
Năng lượng tích cực khiến ngày mới của mình tuyệt hơn - cảm hứng #2038,positive
"Dịch vụ chuyên nghiệp và tận tâm, cảm ơn rất nhiều - cảm hứng #1382",positive
Tôi vote Trump!,negative
Cảm ơn vì đã lan tỏa yêu thương đến mọi người - cảm hứng #179,positive
"Clip truyền cảm hứng mạnh mẽ, chúc mừng đội ngũ - cảm hứng #2484",positive
Nói chuyện thiếu i-ốt lắm luôn,toxic
"Thật tuyệt vời, mình sẽ ủng hộ dài lâu - cảm hứng #2701",positive
Ôi người dân quê tôi,neutral
Quá nhiều bất công khiến lòng người chán nản - tâm trạng #576,negative
"Mong các bé mau bình phục, mong nhà Chùa nơi chăm sóc các bé cần xem xét lại, đảm bảo các tiêu chuẩn về an toàn thực phẩm, nhất là các loại thực phẩm đang trôi nổi trên thị trường.",neutral
Xả được về miền tây cho bà con mình bớt khổ.,neutral
Ông mạnh mẽ lắm! Cầu mong ông vượt qua.,neutral
"Luật xử quá nhẹ nên k đủ sức ngăn ngừa loại tội phạm này. Một con chó đôi khi chỉ vài trăm ngàn nhưng có con lên tới hàng chục triệu đồng, cũng là 1 dạng tài sản. Chưa kể, đối với ng nuôi, chó có mối quan hệ tình cảm đặc biệt , k khác gì thành viên trong gia đình nên chó mèo cần được xem xét dưới góc độ tài sản hữu hình và tài sản vô hình để tăng mức độ xử phạt đối với hành vi trộm cướp chó mèo. Ngoài ra, các hàng quán kinh doanh món này cần phải chứng minh nguồn gốc thịt, nếu k thì phải được xem là tội tiếp tay tiêu thụ đồ trộm cắp.Luật phát k thay đổi và xử lý nghiêm tội phạm này thì sẽ còn nhiều trường hợp dân sẽ tự phát tự xử đám này khi bắt được",toxic
"Bất kể thời nào cũng nên có luật về tội bất Hiếu với cha mẹ.đối với cha mẹ còn như thế,thì làm sao làm được người tốt với xã hội",toxic
"Thật tuyệt vời, mình sẽ ủng hộ dài lâu - cảm hứng #1291",positive
"Pháo thủ đang dần dần tìm lại được chính mình, chúc mừng Arsenal.",positive
"Dịch vụ chuyên nghiệp và tận tâm, cảm ơn rất nhiều - cảm hứng #372",positive
Nhiều cú đánh có thể nói đẹp không ngờ !!!,neutral
Biết sợ rồi à?,toxic
So sánh cúm lợn thời Obama 14 ngàn người chết với covid 19 làm hơn 200 ngàn người chết ở Mỹ. Trump so sánh khập khiễng quá,negative
"Thật tuyệt vời, mình sẽ ủng hộ dài lâu - cảm hứng #1951",positive
Mình cảm thấy thất vọng vì trải nghiệm vừa rồi - tâm trạng #1362,negative
"Mình thấy có nhiều người ủng hộ Trump lấn át Biden, trong khi Trump đã hết quyền nói. Vậy bạn có ủng hộ bàn thắng được ghi vào sau khi trọng tài đã thổi còi kết thúc trận đúng. Khi vào một cuộc chơi bạn phải chấp nhận luật lệ, nếu không chấp nhận luật lệ thì không cần tham dự trận đấu. Người chiến thắng cao thượng là người lấn át đối phương mà vẫn bảo đảm tuân thủ luật chơi.",toxic
Thật tự hào khi thấy sản phẩm Việt chất lượng như vậy - cảm hứng #1797,positive
"Nhìn thích thế, cá này ăn mới sướng này, ngon ngon.",neutral
"Mấy cháu thanh thiếu niên tha hương lập nghiệp, không lo làm ăn, tụ 5 tụ 7 bày đặt ăn nhậu , kết quả này chỉ là sớm hay muộn thôi ! ",neutral
Năng lượng tích cực khiến ngày mới của mình tuyệt hơn - cảm hứng #2418,positive
"Nếu để ý một chút, thì chiếc xe con màu vàng đã vượt lấn làn tạt đầu khiến xe bồn mất kiểm soát",negative
Ngu còn sĩ diện,toxic
"Brad vẫn còn phong độ, Jen thì xuống quá.",toxic
"Hôm qua ai xem ngay vòng 1 sẽ thấy trừ các sân mái che thì các sân đấu khác bên ngoài tổ trọng tài ngồi co ro chịu lạnh nhìn rất tội vì trời gió lớn, ngồi yên một chỗ liên tục ko vận động gì nên lạnh rất khó chịu. Tất cả vđv từ Nam đến Nữ ai cũng phải mặc thêm áo quần giữ nhiệt bên trong cơ thể chống lạnh.",neutral
nặng hay nhẹ thì cô giáo mới biết. chỉ mong sao học sinh ko phải học thêm mà vẫn nuốt trôi cả cuốn sách.,neutral
Thật sự lo lắng cho tương lai nếu cứ tiếp tục - tâm trạng #1224,negative
Tôi thích giọng ca này,neutral
Tốt nhất không nên đụng vào con chó của anh ta nếu như bạn không muốn tìm đến nhà và ...,neutral
"Giảm giá sốc 90% toàn bộ sản phẩm, nhanh tay kẻo lỡ - ưu đãi #677",spam
Không hiểu thế nào mà mua cái loại đó mà ăn được,toxic
"Thật tuyệt vời, mình sẽ ủng hộ dài lâu - cảm hứng #1901",positive
Nhận quà tặng bí mật khi để lại số điện thoại - ưu đãi #545,spam
Sevilla cố gắng đưa được BM đến luân lưu thì có thể làm nên chuyện. Đa số BM thường cho Alaba và Boateng sút penalty mà 2 chủ này sút hên xui lắm.,negative
"Giảm giá sốc 90% toàn bộ sản phẩm, nhanh tay kẻo lỡ - ưu đãi #17",spam
Đình chỉ là đúng!,neutral
"Tình hình thật nguy hiểm, cần cảnh báo gấp - tâm trạng #559",negative
Đúng loại bất nhân . Pháp luật hay cho 2 con người này mức án cao nhất . Thật tội cho cháu bé khi có 1 người cha như vậy .,toxic
tất cả hành động của ta đều có giá.,neutral
"Miền tây(bến tre) đang hóng bão để có nước mưa sinh hoạt, rửa mặn, rửa phèn đồng ruộng. 2 năm nay lượng mưa ở bến tre rất ít, người nông dân không giao trồng lúa được , đất để không, nông dân phải chuyển đổi ngành nghề, vì trồng lúa bây giờ không có dư. Lúc trước nước sông chưa bị nhiễm mặn 1 năm làm 3 vụ , còn bây giờ 1 năm làm 1 vụ còn khó.",neutral
